orderID,prodID,sales,quantity,discount,profit
CA-2021-108987,US-TEC-AC-10000158,57.584,2,0.2,0.72
CA-2019-113166,US-OFF-PA-10001947,9.568,2,0.2,3.47
CA-2019-155208,US-OFF-AR-10003478,39.072,6,0.2,9.77
CA-2022-117933,US-OFF-AP-10004249,35.91,3,0,9.70
CA-2022-117457,US-TEC-AC-10000158,179.95,5,0,37.79
CA-2022-117457,US-TEC-CO-10004115,1199.976,3,0.2,434.99
CA-2022-117457,US-OFF-PA-10003724,27.15,5,0,13.30
CA-2022-117457,US-FUR-TA-10002041,1004.024,7,0.2,-112.95
CA-2022-117457,US-OFF-PA-10002893,9.68,1,0,4.65
CA-2022-117457,US-OFF-LA-10003766,28.35,9,0,13.61
CA-2022-117457,US-OFF-PA-10001970,55.98,1,0,27.43
CA-2022-117457,US-FUR-BO-10001972,1336.829,13,0.15,31.45
CA-2022-117457,US-FUR-CH-10003956,113.568,2,0.2,-18.45
CA-2022-142636,US-OFF-PA-10000157,139.86,7,0,65.73
CA-2022-142636,US-FUR-CH-10001891,307.136,4,0.2,26.87
CA-2022-122105,US-OFF-AR-10004344,95.92,8,0,25.90
CA-2021-148796,US-FUR-CH-10004886,383.8,5,0.2,38.38
CA-2022-154816,US-OFF-PA-10003845,5.78,1,0,2.83
CA-2022-110478,US-OFF-AR-10001573,9.32,4,0,2.70
CA-2022-110478,US-OFF-EN-10000483,15.25,1,0,7.02
CA-2019-142048,US-TEC-AC-10004114,196.752,6,0.2,56.57
CA-2022-125388,US-FUR-FU-10004712,56.56,4,0,14.71
CA-2022-125388,US-OFF-ST-10000918,32.7,3,0,8.50
CA-2022-155705,US-FUR-CH-10000015,866.4,4,0,225.26
CA-2022-149160,US-FUR-FU-10003347,28.4,2,0,11.08
CA-2022-149160,US-OFF-BI-10001543,287.92,8,0,138.20
CA-2019-101476,US-TEC-MA-10000029,69.99,1,0,30.10
CA-2022-152275,US-OFF-AR-10000369,6.672,6,0.2,0.50
2021-123750,US-OFF-BI-10004584,189.588,2,0.7,-145.35
2021-123750,US-TEC-AC-10004659,408.744,7,0.2,76.64
2021-123750,US-TEC-AC-10004659,291.96,5,0.2,54.74
2021-123750,US-OFF-ST-10000617,4.768,2,0.2,-0.77
CA-2021-127369,US-OFF-ST-10003306,714.3,5,0,207.15
2019-150574,US-OFF-BI-10000773,4.812,2,0.7,-3.69
2019-150574,US-TEC-AC-10002600,247.8,5,0.2,-18.59
CA-2021-147375,US-TEC-MA-10002937,1007.979,3,0.3,43.20
CA-2021-147375,US-OFF-PA-10001970,313.488,7,0.2,113.64
CA-2022-130043,US-OFF-PA-10002230,31.872,8,0.2,11.55
CA-2022-157252,US-FUR-CH-10003396,207.846,3,0.1,2.31
CA-2021-115756,US-FUR-FU-10000246,12.22,1,0,3.67
CA-2021-115756,US-OFF-ST-10000060,194.94,3,0,23.39
CA-2021-115756,US-OFF-ST-10003058,70.95,3,0,20.58
CA-2021-115756,US-OFF-PA-10002222,91.36,4,0,42.03
CA-2021-115756,US-FUR-CH-10002372,242.94,3,0,29.15
CA-2021-115756,US-OFF-LA-10001317,22.05,7,0,10.58
CA-2022-154214,US-FUR-FU-10000206,2.91,1,0,1.37
CA-2021-166674,US-OFF-AR-10000588,59.52,3,0,15.48
CA-2021-166674,US-OFF-ST-10001469,161.94,3,0,9.72
CA-2021-166674,US-OFF-AR-10001953,263.88,6,0,71.25
CA-2021-166674,US-OFF-AR-10003156,30.48,3,0,7.92
CA-2021-166674,US-OFF-AR-10004974,9.84,3,0,2.85
CA-2021-166674,US-TEC-PH-10002365,35.12,4,0,9.13
CA-2022-147277,US-FUR-TA-10001539,284.364,2,0.4,-75.83
CA-2022-147277,US-OFF-ST-10000142,665.408,2,0.2,66.54
CA-2021-100153,US-TEC-AC-10001772,63.88,4,0,24.91
2019-110674,US-FUR-CH-10000225,129.568,2,0.2,-24.29
2021-157945,US-FUR-CH-10002331,747.558,3,0.3,-96.11
2021-157945,US-OFF-EN-10001415,8.928,2,0.2,3.35
CA-2020-109638,US-OFF-AP-10002472,103.92,4,0,36.37
CA-2020-109638,US-TEC-AC-10004571,899.91,9,0,377.96
CA-2020-109638,US-OFF-BI-10001098,51.312,3,0.2,18.60
CA-2021-109869,US-FUR-FU-10000023,23.56,5,0.2,7.07
CA-2021-109869,US-FUR-TA-10001889,1272.63,6,0.5,-814.48
CA-2021-109869,US-OFF-BI-10000315,28.485,5,0.7,-20.89
CA-2021-109869,US-OFF-SU-10003505,185.376,2,0.2,-34.76
CA-2021-109869,US-OFF-AP-10002578,78.272,2,0.2,5.87
2020-101399,US-FUR-FU-10002918,254.744,7,0.6,-312.06
CA-2022-154907,US-FUR-BO-10002824,205.3328,2,0.32,-36.24
2021-100419,US-OFF-BI-10002194,4.788,3,0.8,-7.90
CA-2020-154144,US-OFF-PA-10004071,55.48,1,0,26.63
CA-2019-144666,US-OFF-ST-10002743,340.92,3,0,3.41
CA-2019-144666,US-FUR-BO-10001601,222.666,2,0.15,10.48
CA-2019-144666,US-TEC-PH-10002680,703.968,4,0.2,88.00
CA-2019-144666,US-OFF-ST-10001321,92.52,6,0,24.98
CA-2019-144666,US-OFF-PA-10001509,62.65,7,0,28.82
CA-2019-144666,US-OFF-PA-10003465,94.85,5,0,45.53
CA-2021-103891,US-TEC-PH-10000149,95.76,6,0.2,7.18
CA-2021-152632,US-FUR-FU-10002671,40.2,3,0,19.30
CA-2021-100790,US-OFF-AR-10003045,14.7,5,0,6.62
CA-2021-100790,US-OFF-ST-10000689,704.25,5,0,84.51
CA-2019-134677,US-TEC-AC-10001445,9.09,3,0,1.91
CA-2019-127691,US-OFF-AR-10002053,5.96,2,0,1.67
CA-2019-127691,US-TEC-AC-10002567,159.98,2,0,57.59
CA-2022-140963,US-OFF-LA-10003923,29.6,2,0,14.80
CA-2022-140963,US-FUR-BO-10001337,514.165,5,0.15,-30.25
CA-2022-140963,US-TEC-PH-10001924,279.96,5,0.2,17.50
CA-2019-154627,US-TEC-PH-10001363,2735.952,6,0.2,341.99
CA-2019-133753,US-TEC-PH-10000376,7.992,1,0.2,0.60
CA-2019-133753,US-TEC-AC-10000303,63.984,2,0.2,10.40
CA-2019-133753,US-OFF-AR-10001953,70.368,2,0.2,6.16
CA-2019-113362,US-OFF-ST-10001809,449.15,5,0,8.98
CA-2019-113362,US-OFF-EN-10003845,11.07,3,0,5.09
CA-2021-169166,US-TEC-AC-10000991,93.98,2,0,13.16
2021-120929,US-FUR-TA-10001857,189.882,3,0.4,-94.94
CA-2020-134782,US-OFF-EN-10001434,105.42,2,0,51.66
CA-2021-126158,US-OFF-BI-10002498,119.616,8,0.2,40.37
CA-2021-126158,US-FUR-FU-10004864,255.76,4,0,81.84
CA-2021-126158,US-FUR-CH-10002602,241.568,2,0.2,18.12
CA-2021-126158,US-FUR-FU-10000073,69.3,9,0,22.87
2021-105578,US-OFF-BI-10001670,22.62,2,0.7,-15.08
2021-105578,US-OFF-BI-10001658,14.952,2,0.7,-11.96
2021-105578,US-FUR-CH-10001215,801.568,2,0.2,50.10
2021-105578,US-OFF-BI-10000831,2.376,3,0.7,-1.90
2021-105578,US-OFF-PA-10000357,32.792,1,0.2,11.89
CA-2022-134978,US-OFF-BI-10003274,15.92,5,0.2,5.37
CA-2020-145352,US-OFF-AR-10001662,2.74,1,0,0.74
CA-2020-145352,US-OFF-AR-10003856,8.34,3,0,2.17
CA-2020-145352,US-OFF-ST-10001228,46.74,3,0,11.69
CA-2020-145352,US-OFF-BI-10003527,6354.95,5,0,3177.48
CA-2022-135307,US-FUR-FU-10001290,126.3,3,0,40.42
CA-2022-135307,US-TEC-AC-10002399,38.04,2,0,12.17
CA-2021-106341,US-OFF-AR-10002053,7.152,3,0.2,0.72
CA-2022-163405,US-OFF-AR-10003811,6.63,3,0,1.79
CA-2022-163405,US-OFF-AR-10001246,5.88,2,0,1.71
CA-2022-127432,US-TEC-CO-10003236,2999.95,5,0,1379.98
CA-2022-127432,US-OFF-ST-10004507,51.45,3,0,13.89
CA-2022-127432,US-OFF-PA-10001667,11.96,2,0,5.38
CA-2022-127432,US-OFF-ST-10004459,1126.02,3,0,56.30
CA-2020-157812,US-TEC-AC-10000171,18.392,1,0.2,5.29
CA-2020-157812,US-OFF-ST-10000736,129.568,2,0.2,-25.91
CA-2020-157812,US-OFF-BI-10000285,14.112,9,0.8,-21.17
CA-2022-145142,US-FUR-TA-10001857,210.98,2,0,21.10
2021-139486,US-TEC-PH-10003555,55.176,3,0.2,-12.41
2021-139486,US-TEC-AC-10003832,66.26,2,0,27.17
CA-2020-158792,US-OFF-FA-10002815,22.2,5,0,10.43
CA-2022-113558,US-FUR-CH-10003379,683.952,3,0.2,42.75
CA-2022-113558,US-FUR-FU-10001756,45.696,3,0.2,5.14
2020-138303,US-OFF-ST-10004963,36.336,3,0.2,-7.27
2020-138303,US-OFF-SU-10002881,666.248,1,0.2,-149.91
2020-138303,US-OFF-EN-10001335,52.512,6,0.2,19.69
CA-2020-102848,US-FUR-CH-10000595,190.72,1,0.2,11.92
2022-129441,US-FUR-FU-10000448,47.94,3,0,2.40
CA-2021-168753,US-TEC-PH-10000984,979.95,5,0,274.39
CA-2021-168753,US-OFF-BI-10002557,22.75,5,0,11.38
CA-2021-126613,US-OFF-ST-10001325,16.768,2,0.2,1.47
2022-122637,US-OFF-BI-10002429,42.616,7,0.8,-68.19
CA-2020-147851,US-OFF-BI-10004528,10.752,4,0.2,3.36
CA-2020-134894,US-OFF-AP-10001271,152.94,3,0,41.29
CA-2020-134894,US-FUR-CH-10002647,283.92,4,0,70.98
CA-2019-140795,US-TEC-AC-10001432,468.9,6,0,206.32
CA-2021-136924,US-TEC-PH-10002262,380.864,8,0.2,38.09
2020-120161,US-OFF-ST-10001809,646.776,9,0.2,-145.52
CA-2019-103849,US-TEC-AC-10001465,58.112,2,0.2,7.26
CA-2019-103849,US-TEC-PH-10002597,100.792,1,0.2,6.30
CA-2019-103849,US-FUR-FU-10000723,66.112,4,0.6,-84.29
CA-2022-162929,US-OFF-BI-10000404,41.28,6,0.2,13.93
CA-2022-162929,US-OFF-PA-10002986,13.36,2,0,6.41
CA-2020-113173,US-OFF-ST-10000604,250.272,9,0.2,15.64
CA-2020-113173,US-OFF-BI-10004738,11.364,3,0.8,-17.05
CA-2020-113173,US-OFF-SU-10001935,8.72,5,0.2,-1.74
CA-2021-136406,US-FUR-CH-10002024,1121.568,2,0.2,0.00
CA-2022-112774,US-FUR-FU-10003039,34.504,1,0.2,6.04
CA-2022-101945,US-OFF-FA-10004248,10.824,3,0.2,2.57
CA-2022-100650,US-OFF-ST-10001780,1295.78,2,0,310.99
CA-2019-155852,US-OFF-AR-10003560,19.456,4,0.2,3.40
CA-2021-113243,US-OFF-LA-10001297,20.7,2,0,9.94
CA-2021-113243,US-FUR-TA-10004256,1335.68,4,0.2,-217.05
CA-2021-113243,US-OFF-PA-10003441,32.4,5,0,15.55
CA-2022-118731,US-FUR-FU-10003347,42.6,3,0,16.61
CA-2022-118731,US-OFF-BI-10000069,84.056,7,0.2,27.32
CA-2019-145576,US-OFF-AP-10003914,13,5,0.2,1.30
CA-2019-145576,US-FUR-FU-10004020,13.128,3,0.2,3.77
CA-2020-130736,US-OFF-FA-10003467,3.96,2,0,0.00
CA-2020-130736,US-OFF-LA-10000634,2.61,1,0,1.20
CA-2022-137099,US-TEC-PH-10002496,374.376,3,0.2,46.80
CA-2022-156951,US-OFF-PA-10004530,91.84,8,0,45.00
CA-2022-156951,US-OFF-BI-10001107,81.088,7,0.2,27.37
CA-2022-156951,US-OFF-PA-10004451,19.44,3,0,9.33
CA-2022-156951,US-FUR-CH-10004997,451.152,3,0.2,0.00
CA-2022-164826,US-OFF-LA-10001297,72.45,7,0,34.78
CA-2022-164826,US-OFF-FA-10000585,13.96,4,0,6.42
CA-2022-164826,US-OFF-BI-10001922,33.264,7,0.2,11.23
CA-2022-164826,US-TEC-PH-10000347,14.85,3,0,4.01
CA-2021-127250,US-OFF-AR-10003394,8.82,3,0,2.38
CA-2020-149713,US-OFF-PA-10004530,160.72,14,0,78.75
CA-2020-149713,US-OFF-PA-10001450,19.92,4,0,9.76
CA-2020-149713,US-OFF-SU-10001574,7.3,2,0,2.19
CA-2022-118640,US-OFF-ST-10002974,69.712,2,0.2,8.71
CA-2022-118640,US-FUR-FU-10001475,8.792,1,0.6,-5.71
CA-2020-132906,US-OFF-SU-10004498,51.52,4,0,1.55
CA-2022-145233,US-TEC-PH-10004977,470.376,3,0.2,52.92
CA-2022-145233,US-TEC-PH-10000586,105.584,2,0.2,9.24
CA-2022-145233,US-OFF-AP-10000358,31.152,3,0.2,3.50
CA-2022-145233,US-OFF-BI-10002764,6.783,7,0.7,-4.75
CA-2022-145233,US-TEC-PH-10001254,406.368,4,0.2,30.48
CA-2020-128139,US-FUR-CH-10003956,70.98,1,0,4.97
CA-2020-128139,US-OFF-LA-10003930,294.93,3,0,144.52
2021-156986,US-TEC-PH-10003800,84.784,2,0.2,-20.14
2021-156986,US-OFF-PA-10002005,20.736,4,0.2,7.26
2021-156986,US-OFF-BI-10002498,16.821,3,0.7,-12.90
2021-156986,US-OFF-PA-10004101,10.368,2,0.2,3.63
CA-2019-135405,US-OFF-AR-10004078,9.344,2,0.2,1.17
CA-2019-135405,US-TEC-AC-10001266,31.2,3,0.2,9.75
CA-2019-131450,US-OFF-AP-10004708,76.12,2,0,22.07
CA-2019-131450,US-TEC-CO-10004115,1199.976,3,0.2,434.99
CA-2019-131450,US-TEC-PH-10002398,445.96,5,0.2,55.75
CA-2019-131450,US-FUR-FU-10001979,327.76,8,0,91.77
CA-2021-120180,US-OFF-SU-10004115,11.632,2,0.2,1.02
2021-100720,US-TEC-PH-10001425,143.982,3,0.4,-28.80
2021-100720,US-TEC-PH-10003963,494.376,4,0.4,-115.35
2021-100720,US-OFF-SU-10001574,5.84,2,0.2,0.73
CA-2019-149958,US-OFF-ST-10001490,142.776,1,0.2,17.85
CA-2019-149958,US-FUR-FU-10001756,45.696,3,0.2,5.14
CA-2019-149958,US-OFF-BI-10000773,7.218,3,0.7,-5.53
CA-2019-149958,US-OFF-BI-10001543,43.188,4,0.7,-31.67
CA-2019-149958,US-OFF-PA-10002120,131.904,3,0.2,47.82
2019-105767,US-OFF-BI-10000848,3.282,2,0.7,-2.63
2019-105767,US-OFF-AR-10001246,21.168,9,0.2,2.38
2019-105767,US-TEC-PH-10003092,55.188,2,0.4,-10.12
CA-2021-161816,US-TEC-PH-10003012,369.576,3,0.2,41.58
CA-2021-161816,US-OFF-LA-10004345,15.712,4,0.2,5.70
CA-2021-121223,US-OFF-PA-10001204,8.448,2,0.2,2.64
CA-2021-121223,US-TEC-PH-10004667,728.946,9,0.4,-157.94
CA-2022-138611,US-TEC-PH-10000011,119.94,10,0.4,15.99
CA-2022-138611,US-OFF-BI-10002949,3.648,2,0.7,-2.80
CA-2022-117947,US-FUR-FU-10003849,40.48,2,0,15.79
CA-2022-117947,US-FUR-FU-10000010,9.94,2,0,3.08
CA-2022-117947,US-OFF-BI-10002824,107.424,9,0.2,33.57
CA-2022-117947,US-TEC-PH-10002538,37.91,1,0,10.99
CA-2022-117947,US-FUR-FU-10000521,88.02,3,0,27.29
2019-111171,US-OFF-BI-10002103,8.69,5,0.8,-14.77
CA-2020-138009,US-FUR-CH-10004853,301.96,2,0,87.57
CA-2020-138009,US-OFF-AP-10000179,555.21,5,0.1,178.90
CA-2020-138009,US-OFF-ST-10001272,523.48,4,0,130.87
CA-2020-138009,US-OFF-AR-10004042,161.82,9,0,46.93
CA-2022-163020,US-FUR-FU-10000221,35.56,7,0,12.09
CA-2022-153787,US-OFF-AP-10001563,97.16,2,0,28.18
CA-2022-133431,US-OFF-BI-10000605,15.24,5,0.2,5.14
CA-2022-133431,US-OFF-PA-10002615,13.23,3,0,6.09
2021-135720,US-OFF-ST-10001963,243.384,3,0.2,-51.72
2021-135720,US-TEC-AC-10001267,119.8,5,0.2,29.95
2021-135720,US-TEC-PH-10002103,300.768,4,0.2,30.08
CA-2022-144694,US-TEC-AC-10002857,17.88,3,0.2,2.46
CA-2022-144694,US-OFF-LA-10003930,235.944,3,0.2,85.53
CA-2020-168004,US-FUR-CH-10001482,392.94,3,0,43.22
2021-123470,US-OFF-BI-10001989,18.882,3,0.7,-13.85
2021-123470,US-OFF-AP-10003287,122.328,3,0.2,12.23
CA-2021-115917,US-FUR-FU-10000576,1049.2,5,0,272.79
CA-2021-115917,US-OFF-BI-10004728,15.424,4,0.2,5.01
CA-2021-147067,US-FUR-FU-10000732,18.84,3,0,6.03
CA-2022-167913,US-OFF-ST-10000585,330.4,2,0,85.90
CA-2022-167913,US-OFF-LA-10002787,26.25,7,0,12.60
CA-2022-106103,US-TEC-AC-10003832,132.52,4,0,54.33
2022-127719,US-OFF-PA-10001934,6.48,1,0,3.18
CA-2022-126221,US-OFF-AP-10002457,209.3,2,0,56.51
CA-2021-103947,US-OFF-FA-10003112,31.56,5,0.2,9.86
CA-2021-103947,US-OFF-AP-10002350,30.144,2,0.2,3.01
CA-2021-160745,US-FUR-FU-10001935,14.8,4,0,6.07
CA-2021-160745,US-TEC-PH-10003273,302.376,3,0.2,22.68
CA-2021-160745,US-TEC-AC-10001142,316,4,0,31.60
CA-2021-132661,US-OFF-PA-10000482,379.4,10,0,178.32
CA-2022-140844,US-OFF-PA-10003892,97.82,2,0,45.98
CA-2022-140844,US-TEC-AC-10001101,103.12,8,0,10.31
CA-2021-137239,US-OFF-AP-10002439,113.552,2,0.2,8.52
CA-2021-137239,US-OFF-BI-10002827,3.318,2,0.7,-2.65
CA-2021-137239,US-OFF-EN-10002230,134.288,2,0.2,45.32
2021-156097,US-FUR-CH-10001215,701.372,2,0.3,-50.10
2021-156097,US-OFF-BI-10004654,2.308,2,0.8,-3.46
CA-2020-146563,US-OFF-ST-10001490,999.432,7,0.2,124.93
CA-2020-146563,US-OFF-ST-10001511,724.08,14,0.2,-135.77
CA-2020-146563,US-FUR-TA-10001768,918.785,5,0.3,-118.13
CA-2020-146563,US-OFF-BI-10003981,2.724,3,0.8,-4.22
CA-2021-123666,US-OFF-ST-10001522,459.95,5,0,18.40
CA-2021-143308,US-OFF-FA-10000621,10.74,3,0,5.26
CA-2022-132682,US-OFF-SU-10004231,23.76,3,0.2,2.08
CA-2022-132682,US-OFF-PA-10000474,85.056,3,0.2,28.71
CA-2022-132682,US-TEC-PH-10004042,381.576,3,0.2,28.62
CA-2019-156314,US-FUR-FU-10003096,30.36,5,0.2,8.73
2022-106663,US-FUR-FU-10002759,23.976,3,0.6,-14.39
2022-106663,US-FUR-TA-10000688,108.925,1,0.5,-71.89
2022-106663,US-OFF-PA-10002377,36.352,8,0.2,11.36
CA-2022-111178,US-OFF-AR-10001954,19.56,5,0.2,1.71
CA-2022-130351,US-OFF-AP-10004532,61.44,3,0,16.59
CA-2022-130351,US-OFF-PA-10002137,38.9,5,0,17.51
CA-2022-130351,US-TEC-AC-10003832,99.39,3,0,40.75
2022-119438,US-OFF-AP-10000804,2.688,3,0.8,-7.39
2022-119438,US-TEC-AC-10003614,27.816,3,0.2,4.52
2022-119438,US-FUR-FU-10003553,82.524,3,0.6,-41.26
2022-119438,US-OFF-BI-10004632,182.994,3,0.8,-320.24
CA-2021-164511,US-OFF-BI-10003305,14.352,3,0.2,4.66
CA-2021-164511,US-OFF-ST-10002583,64.96,2,0,2.60
CA-2021-164511,US-OFF-ST-10004507,68.6,4,0,18.52
2022-168116,US-TEC-MA-10004125,7999.98,4,0.5,-3839.99
2022-168116,US-OFF-AP-10002457,167.44,2,0.2,14.65
CA-2019-157784,US-TEC-AC-10003911,479.97,3,0,163.19
CA-2019-157784,US-OFF-LA-10001934,14.62,2,0,6.87
CA-2019-157784,US-OFF-PA-10000304,19.44,3,0,9.33
CA-2022-161480,US-FUR-BO-10004015,191.984,2,0.2,4.80
2019-117135,US-FUR-FU-10004071,104.01,1,0,14.56
2019-117135,US-TEC-PH-10002033,284.82,1,0,74.05
2019-117135,US-OFF-ST-10002444,36.84,3,0,10.32
CA-2020-131534,US-TEC-AC-10002253,166.24,1,0,24.94
CA-2020-131534,US-OFF-PA-10000743,33.4,5,0,16.03
CA-2020-119291,US-OFF-AR-10003373,198.272,8,0.2,17.35
CA-2020-119291,US-OFF-LA-10002312,47.36,4,0.2,17.76
CA-2020-119291,US-OFF-EN-10000927,200.984,7,0.2,62.81
CA-2020-119291,US-OFF-LA-10003510,97.696,4,0.2,31.75
CA-2020-119291,US-OFF-AR-10001118,2.696,1,0.2,0.81
CA-2020-119291,US-OFF-BI-10001575,18.588,2,0.7,-13.63
CA-2020-119291,US-OFF-BI-10001982,4.896,3,0.7,-3.43
CA-2022-114552,US-FUR-FU-10002960,15.072,3,0.2,4.14
CA-2021-163755,US-FUR-FU-10003394,209.88,3,0,35.68
CA-2020-142027,US-FUR-TA-10002774,369.912,3,0.2,-13.87
CA-2019-138527,US-OFF-PA-10001800,10.368,2,0.2,3.63
CA-2019-138527,US-OFF-AP-10001469,166.84,5,0.2,18.77
CA-2019-138527,US-TEC-AC-10002399,15.216,1,0.2,2.28
CA-2019-112158,US-TEC-AC-10003628,119.96,4,0,52.78
CA-2019-112158,US-FUR-BO-10003272,883.92,5,0.2,-110.49
CA-2019-112158,US-OFF-BI-10000050,46.72,8,0.2,15.77
CA-2019-113887,US-OFF-PA-10004071,55.48,1,0,26.63
CA-2022-146136,US-OFF-EN-10001219,24.448,4,0.2,8.86
2022-100048,US-OFF-AP-10001154,281.34,6,0,109.72
2022-100048,US-TEC-PH-10003012,307.98,2,0,89.31
2022-100048,US-TEC-AC-10001606,299.97,3,0,113.99
CA-2019-153150,US-OFF-BI-10003355,19.92,5,0.2,6.97
CA-2019-130092,US-FUR-FU-10000010,9.94,2,0,3.08
CA-2022-108910,US-FUR-FU-10002253,103.056,3,0.2,24.48
CA-2019-104472,US-OFF-BI-10001658,59.808,3,0.2,19.44
CA-2019-104472,US-FUR-FU-10000246,73.32,6,0,22.00
CA-2021-112942,US-OFF-PA-10004092,146.82,3,0,73.41
CA-2021-142335,US-FUR-TA-10000198,1652.94,3,0,231.41
CA-2021-142335,US-OFF-ST-10000036,296.37,3,0,80.02
CA-2019-117429,US-FUR-FU-10000222,129.92,5,0.2,21.11
CA-2021-114713,US-OFF-SU-10004664,45.584,7,0.2,5.13
CA-2022-144113,US-OFF-EN-10001141,17.568,2,0.2,6.37
CA-2022-144113,US-TEC-PH-10002170,55.992,1,0.2,5.60
2021-150861,US-OFF-PA-10001954,182.72,8,0,84.05
2021-150861,US-FUR-TA-10002228,400.032,2,0.4,-153.35
2021-150861,US-OFF-ST-10004634,33.63,3,0,10.09
2021-150861,US-FUR-CH-10002965,542.646,3,0.1,102.50
2021-150861,US-OFF-LA-10001317,6.3,2,0,3.02
CA-2022-131954,US-OFF-ST-10000736,242.94,3,0,9.72
CA-2022-131954,US-TEC-AC-10003610,179.97,3,0,86.39
CA-2022-131954,US-OFF-BI-10003982,99.696,6,0.2,33.65
CA-2022-131954,US-OFF-BI-10003291,27.936,4,0.2,9.43
CA-2022-131954,US-FUR-BO-10001619,84.98,1,0,18.70
CA-2022-131954,US-OFF-BI-10000138,18.72,5,0.2,6.55
CA-2019-132500,US-TEC-AC-10001383,49.98,2,0,8.50
CA-2019-112326,US-OFF-LA-10003223,11.784,3,0.2,4.27
CA-2019-112326,US-OFF-ST-10002743,272.736,3,0.2,-64.77
CA-2019-112326,US-OFF-BI-10004094,3.54,2,0.8,-5.49
2021-146710,US-OFF-SU-10004498,51.52,5,0.2,-10.95
2021-146710,US-OFF-PA-10002615,3.528,1,0.2,1.15
2021-146710,US-OFF-PA-10004971,4.624,1,0.2,1.68
2021-146710,US-OFF-SU-10004261,55.168,4,0.2,6.21
CA-2019-124429,US-FUR-TA-10002607,567.12,10,0.2,-28.36
CA-2019-124429,US-OFF-ST-10001809,359.32,4,0,7.19
CA-2021-150889,US-TEC-PH-10000004,11.992,1,0.2,0.90
CA-2022-126074,US-OFF-BI-10003638,58.05,3,0,26.70
CA-2022-126074,US-FUR-FU-10003577,157.74,11,0,56.79
CA-2022-126074,US-OFF-AR-10003478,56.98,7,0,22.79
CA-2022-126074,US-OFF-BI-10000546,2.88,1,0,1.41
CA-2021-110499,US-TEC-CO-10002095,1199.976,3,0.2,374.99
CA-2020-135272,US-FUR-FU-10002759,79.92,4,0,28.77
CA-2021-140928,US-FUR-TA-10001095,383.438,4,0.45,-167.32
CA-2019-106803,US-OFF-ST-10002444,24.56,2,0,6.88
CA-2019-106803,US-TEC-AC-10001267,119.8,4,0,47.92
CA-2022-117240,US-OFF-BI-10000848,13.128,3,0.2,4.27
CA-2022-133333,US-OFF-PA-10002377,22.72,4,0,10.22
CA-2020-112319,US-OFF-PA-10003441,58.32,9,0,27.99
CA-2022-126046,US-OFF-LA-10004484,12.39,3,0,5.70
CA-2020-114923,US-TEC-PH-10003931,107.982,3,0.4,-27.00
CA-2019-162775,US-OFF-EN-10001990,11.36,2,0,5.34
CA-2019-162775,US-OFF-EN-10001532,50.94,3,0,25.47
CA-2019-162775,US-TEC-AC-10003174,646.74,6,0,258.70
CA-2019-162775,US-OFF-BI-10004187,5.64,3,0,2.71
CA-2019-162775,US-OFF-ST-10000025,572.58,6,0,34.35
CA-2019-106810,US-FUR-FU-10004306,310.88,2,0.2,23.32
CA-2021-157245,US-FUR-CH-10003746,641.96,2,0,179.75
CA-2022-104220,US-OFF-BI-10001036,18.28,2,0,9.14
CA-2022-104220,US-TEC-PH-10004614,207,3,0,51.75
CA-2022-104220,US-OFF-BI-10000301,32.35,5,0,16.18
CA-2022-104220,US-OFF-BI-10003910,7.71,1,0,3.47
CA-2022-104220,US-OFF-AR-10004648,40.3,2,0,10.88
CA-2022-104220,US-FUR-FU-10002597,34.58,7,0,14.52
CA-2019-165974,US-OFF-AR-10003405,32.76,7,0.2,3.69
CA-2020-144267,US-FUR-CH-10002335,544.008,3,0.2,40.80
CA-2020-144267,US-OFF-PA-10000157,59.94,3,0,28.17
CA-2020-144267,US-OFF-PA-10001947,23.92,4,0,11.72
CA-2020-144267,US-OFF-PA-10003657,4.28,1,0,1.93
2020-157014,US-OFF-BI-10001098,32.07,5,0.7,-22.45
2020-157014,US-TEC-AC-10002167,24,2,0.2,-2.70
2020-157014,US-FUR-BO-10004409,35.49,1,0.5,-15.62
2020-157014,US-TEC-AC-10000057,47.984,2,0.2,0.60
CA-2020-154921,US-OFF-EN-10000056,186.69,3,0,87.74
CA-2022-129567,US-OFF-BI-10000014,17.456,2,0.2,5.89
CA-2020-154620,US-FUR-CH-10004675,348.928,2,0.2,34.89
CA-2020-115938,US-OFF-BI-10001543,143.96,4,0,69.10
CA-2020-115938,US-OFF-ST-10001321,15.42,1,0,4.16
CA-2020-115938,US-OFF-BI-10001132,43.04,8,0,21.09
CA-2020-115938,US-FUR-CH-10003199,332.94,3,0,79.91
CA-2021-105256,US-TEC-PH-10001530,1363.96,5,0.2,85.25
CA-2019-156433,US-OFF-LA-10001569,9.96,2,0,4.58
CA-2019-156433,US-OFF-PA-10003724,21.72,4,0,10.64
CA-2022-151428,US-OFF-BI-10000546,20.16,7,0,9.88
CA-2020-124653,US-OFF-PA-10000176,132.79,7,0,63.74
CA-2020-124653,US-OFF-PA-10002365,12.96,2,0,6.22
CA-2020-124653,US-OFF-LA-10002271,21.56,7,0,10.35
CA-2020-101910,US-FUR-CH-10002647,283.92,5,0.2,17.75
CA-2022-105809,US-FUR-FU-10004090,22.23,1,0,7.34
CA-2022-105809,US-TEC-PH-10001580,215.968,2,0.2,18.90
CA-2021-136133,US-OFF-AP-10000576,355.32,9,0,99.49
