orderID,orderDate,shipDate,shipMode,segment,custID,storeID,isReturned
2021-108637,2021-03-13,2021-03-18,Standard Class,Home Office,AB-10060,1156,0
2021-108777,2021-12-12,2021-12-12,Same Day,Corporate,JM-15655,1177,0
2021-109260,2021-09-26,2021-10-01,Standard Class,Home Office,TN-21040,1366,0
2021-110156,2021-11-19,2021-11-24,Standard Class,Consumer,EH-13945,1012,0
2021-110170,2021-09-27,2021-10-03,Standard Class,Corporate,HM-14860,1124,0
2021-111290,2021-07-22,2021-07-26,Standard Class,Consumer,DK-13375,1017,0
2021-111528,2021-12-30,2021-12-30,Same Day,Home Office,JP-16135,1001,0
2021-111563,2021-11-04,2021-11-08,Standard Class,Consumer,SM-20005,1012,0
2021-112396,2021-02-09,2021-02-13,Standard Class,Corporate,JR-16210,1008,0
2021-112970,2021-11-14,2021-11-15,First Class,Consumer,TB-21250,1001,0
2021-112977,2021-03-10,2021-03-16,Standard Class,Consumer,CJ-12010,1228,0
2021-113509,2021-03-15,2021-03-19,Standard Class,Home Office,PL-18925,1010,0
2021-113649,2021-08-09,2021-08-12,First Class,Consumer,HA-14920,1279,0
2021-113677,2021-11-13,2021-11-19,Standard Class,Home Office,CM-12655,1020,0
2021-113985,2021-12-02,2021-12-07,Standard Class,Corporate,KD-16495,1049,0
2021-114013,2021-03-13,2021-03-15,Second Class,Corporate,SC-20770,1010,0
2021-114174,2021-09-08,2021-09-14,Standard Class,Home Office,AP-10720,1353,0
2021-114230,2021-11-27,2021-12-01,Standard Class,Consumer,CM-12235,1042,0
2021-114293,2021-11-21,2021-11-26,Standard Class,Consumer,JH-16180,1399,0
2021-114622,2021-04-10,2021-04-12,First Class,Corporate,JR-16210,1136,0
2021-114776,2021-12-06,2021-12-07,First Class,Corporate,GG-14650,1212,0
2021-114888,2021-09-19,2021-09-24,Second Class,Home Office,CC-12430,1008,0
2021-115441,2021-07-25,2021-07-28,Second Class,Corporate,SH-19975,1175,0
2021-115455,2021-09-08,2021-09-14,Standard Class,Consumer,SE-20110,1371,0
2021-115819,2021-04-19,2021-04-24,Second Class,Consumer,JO-15280,1001,0
2021-115952,2021-10-06,2021-10-06,Same Day,Consumer,JH-15910,1285,0
2021-116365,2021-01-03,2021-01-08,Standard Class,Corporate,CA-12310,1052,0
2021-116400,2021-10-22,2021-10-24,First Class,Consumer,EB-13930,1169,0
2021-116442,2021-12-15,2021-12-22,Standard Class,Consumer,BP-11230,1001,0
2021-116729,2021-12-25,2021-12-28,First Class,Corporate,GK-14620,1001,0
2021-117037,2021-05-17,2021-05-20,First Class,Consumer,LW-17215,1022,0
2021-117387,2021-10-27,2021-10-31,Standard Class,Home Office,PA-19060,1008,0
2021-117541,2021-11-14,2021-11-20,Standard Class,Consumer,JM-16195,1258,0
2021-117793,2021-08-23,2021-08-29,Standard Class,Home Office,MA-17560,1570,0
2021-118780,2021-09-10,2021-09-14,Second Class,Home Office,PN-18775,1020,0
2021-119046,2021-06-02,2021-06-06,Standard Class,Corporate,EH-13765,1004,0
2021-119270,2021-03-12,2021-03-16,Standard Class,Consumer,SW-20245,1001,0
2021-119298,2021-11-25,2021-11-28,First Class,Consumer,EP-13915,1210,0
2021-120460,2021-04-30,2021-05-05,Standard Class,Home Office,BF-11170,1062,0
2021-120929,2021-03-18,2021-03-21,Second Class,Consumer,RO-19780,1026,0
2021-121013,2021-09-05,2021-09-10,Standard Class,Consumer,MM-17920,1309,0
2021-122182,2021-03-10,2021-03-14,Standard Class,Consumer,BD-11770,1010,0
2021-122245,2021-09-25,2021-09-30,Standard Class,Consumer,AB-10105,1042,0
2021-123470,2021-08-15,2021-08-21,Standard Class,Consumer,ME-17725,1034,0
2021-123610,2021-05-12,2021-05-16,Standard Class,Consumer,VM-21835,1145,0
2021-123750,2021-04-15,2021-04-21,Standard Class,Home Office,RB-19795,1115,0
2021-124163,2021-09-25,2021-09-30,Standard Class,Corporate,SC-20695,1471,0
2021-125402,2021-09-25,2021-10-01,Standard Class,Consumer,DL-12865,1089,0
2021-125969,2021-11-06,2021-11-10,Second Class,Home Office,LS-16975,1001,0
2021-126431,2021-07-01,2021-07-01,Same Day,Home Office,SU-20665,1020,0
2021-126452,2021-08-21,2021-08-28,Standard Class,Corporate,SC-20230,1001,0
2021-126844,2021-10-08,2021-10-14,Standard Class,Corporate,BW-11110,1012,0
2021-126893,2021-11-26,2021-12-01,Standard Class,Consumer,CT-11995,1010,0
2021-127334,2021-12-15,2021-12-21,Standard Class,Home Office,MP-18175,1302,0
2021-127425,2021-08-26,2021-08-31,Standard Class,Corporate,DR-12880,1020,0
2021-127971,2021-11-20,2021-11-27,Standard Class,Corporate,DW-13195,1012,0
2021-128195,2021-08-04,2021-08-05,First Class,Consumer,RA-19285,1103,0
2021-128293,2021-06-02,2021-06-05,First Class,Corporate,KC-16255,1010,0
2021-128678,2021-09-15,2021-09-20,Standard Class,Consumer,RB-19570,1004,0
2021-128902,2021-03-11,2021-03-15,Standard Class,Consumer,MB-18085,1248,0
2021-128909,2021-10-09,2021-10-11,Second Class,Corporate,SP-20545,1010,0
2021-129469,2021-09-23,2021-09-27,Standard Class,Corporate,KL-16555,1296,0
2021-131058,2021-12-27,2021-12-31,Standard Class,Home Office,EM-14140,1174,0
2021-131114,2021-12-09,2021-12-13,Second Class,Corporate,RW-19630,1022,0
2021-131149,2021-07-10,2021-07-14,Standard Class,Consumer,LH-17155,1062,0
2021-131611,2021-11-05,2021-11-09,Standard Class,Consumer,EP-13915,1012,0
2021-131674,2021-11-29,2021-12-01,Second Class,Corporate,NC-18535,1062,0
2021-131891,2021-07-29,2021-07-31,First Class,Consumer,PW-19240,1487,0
2021-131912,2021-10-29,2021-11-01,Second Class,Consumer,LH-17155,1001,0
2021-132423,2021-04-15,2021-04-19,Standard Class,Corporate,MY-18295,1268,0
2021-132577,2021-11-22,2021-11-27,Standard Class,Consumer,JE-15475,1012,0
2021-132857,2021-12-11,2021-12-17,Standard Class,Consumer,CA-12775,1270,0
2021-133508,2021-04-17,2021-04-21,Standard Class,Home Office,SW-20350,1172,0
2021-133879,2021-03-21,2021-03-28,Standard Class,Consumer,KT-16465,1022,0
2021-134369,2021-09-16,2021-09-22,Standard Class,Home Office,BC-11125,1260,0
2021-134488,2021-09-24,2021-10-01,Standard Class,Consumer,PK-19075,1038,0
2021-134656,2021-09-28,2021-10-01,First Class,Corporate,MM-18280,1099,0
2021-134761,2021-11-30,2021-11-30,Same Day,Consumer,DB-13210,1420,0
2021-134908,2021-06-05,2021-06-09,Standard Class,Home Office,JS-15940,1010,0
2021-135209,2021-12-29,2021-12-31,Second Class,Home Office,MH-17290,1106,0
2021-135720,2021-12-11,2021-12-13,Second Class,Consumer,FM-14380,1034,0
2021-135923,2021-01-22,2021-01-28,Standard Class,Consumer,CM-11935,1279,0
2021-136581,2021-11-10,2021-11-12,First Class,Consumer,SV-20365,1384,0
2021-137295,2021-01-08,2021-01-13,Standard Class,Consumer,VS-21820,1287,0
2021-137547,2021-03-07,2021-03-12,Standard Class,Corporate,EB-13705,1005,0
2021-138408,2021-11-18,2021-11-21,Second Class,Corporate,KC-16255,1336,0
2021-139087,2021-07-17,2021-07-22,Second Class,Consumer,DK-13375,1004,0
2021-139262,2021-02-21,2021-02-25,Standard Class,Home Office,LC-16960,1070,0
2021-139388,2021-11-07,2021-11-09,First Class,Consumer,CC-12475,1084,0
2021-139486,2021-05-21,2021-05-23,First Class,Consumer,LH-17155,1001,0
2021-139710,2021-06-09,2021-06-15,Standard Class,Consumer,GM-14680,1001,0
2021-140158,2021-10-04,2021-10-08,Standard Class,Home Office,DR-12940,1232,0
2021-140172,2021-03-08,2021-03-13,Standard Class,Corporate,SP-20650,1025,0
2021-140809,2021-02-01,2021-02-03,First Class,Corporate,CK-12760,1085,0
2021-141264,2021-08-13,2021-08-19,Standard Class,Consumer,CT-11995,1247,0
2021-141544,2021-08-30,2021-09-01,First Class,Consumer,PO-18850,1010,0
2021-141880,2021-08-22,2021-08-23,First Class,Home Office,TC-21475,1348,0
2021-142251,2021-10-31,2021-11-04,Second Class,Consumer,FO-14305,1447,0
2021-142685,2021-06-23,2021-06-30,Standard Class,Consumer,MG-17695,1223,0
2021-143280,2021-02-22,2021-02-26,Standard Class,Consumer,TZ-21580,1001,0
2021-143448,2021-12-10,2021-12-10,Same Day,Consumer,MH-17455,1439,0
2021-143819,2021-03-01,2021-03-05,Standard Class,Consumer,KD-16270,1204,0
2021-144057,2021-05-09,2021-05-13,Standard Class,Corporate,CV-12805,1093,0
2021-144211,2021-08-28,2021-09-02,Standard Class,Consumer,CS-12130,1374,0
2021-144351,2021-11-14,2021-11-18,Standard Class,Consumer,RC-19960,1281,0
2021-144393,2021-10-28,2021-11-04,Standard Class,Corporate,SM-20950,1227,0
2021-144477,2021-08-12,2021-08-14,Second Class,Home Office,DB-13270,1010,0
2021-144547,2021-11-10,2021-11-14,Standard Class,Consumer,MS-17770,1012,0
2021-146066,2021-08-21,2021-08-23,Second Class,Home Office,RB-19465,1010,0
2021-146570,2021-05-15,2021-05-20,Standard Class,Home Office,SN-20710,1112,0
2021-146710,2021-08-27,2021-09-01,Standard Class,Consumer,SS-20875,1062,0
2021-146794,2021-09-26,2021-10-01,Standard Class,Corporate,SH-19975,1090,0
2021-146857,2021-05-06,2021-05-08,Second Class,Home Office,BE-11455,1306,0
2021-147340,2021-09-24,2021-09-24,Same Day,Corporate,EB-13750,1008,0
2021-147711,2021-09-03,2021-09-08,Second Class,Consumer,HF-14995,1281,0
2021-147991,2021-05-05,2021-05-09,Standard Class,Consumer,ZD-21925,1400,0
2021-148110,2021-09-05,2021-09-11,Standard Class,Corporate,AR-10825,1093,0
2021-148334,2021-08-22,2021-08-26,Standard Class,Consumer,DD-13570,1012,0
2021-148803,2021-12-11,2021-12-11,Same Day,Consumer,LR-16915,1213,0
2021-148901,2021-05-14,2021-05-19,Standard Class,Corporate,MK-17905,1116,0
2021-148957,2021-09-17,2021-09-23,Standard Class,Home Office,CC-12430,1458,0
2021-149790,2021-09-26,2021-10-01,Standard Class,Consumer,SC-20380,1012,0
2021-150035,2021-12-01,2021-12-05,Standard Class,Consumer,CL-11890,1008,0
2021-150140,2021-04-06,2021-04-10,Standard Class,Home Office,VM-21685,1342,0
2021-150147,2021-04-25,2021-04-29,Second Class,Consumer,JL-15850,1010,0
2021-150357,2021-10-10,2021-10-14,Standard Class,Corporate,EB-13975,1280,0
2021-150567,2021-05-17,2021-05-21,Standard Class,Corporate,RP-19855,1303,0
2021-150861,2021-12-03,2021-12-06,First Class,Consumer,EG-13900,1162,0
2021-151260,2021-12-11,2021-12-14,First Class,Corporate,SC-20695,1136,0
2021-151827,2021-03-31,2021-04-02,Second Class,Consumer,CS-11950,1010,0
2021-151862,2021-03-01,2021-03-08,Standard Class,Corporate,ON-18715,1061,0
2021-152051,2021-06-25,2021-06-29,Standard Class,Corporate,TS-21160,1328,0
2021-152373,2021-09-05,2021-09-11,Standard Class,Consumer,PT-19090,1052,0
2021-152415,2021-09-17,2021-09-22,Standard Class,Consumer,PO-18865,1586,0
2021-152835,2021-05-19,2021-05-23,Standard Class,Corporate,RP-19855,1349,0
2021-153129,2021-12-26,2021-12-30,Standard Class,Consumer,FP-14320,1004,0
2021-153815,2021-11-06,2021-11-09,First Class,Corporate,KL-16555,1116,0
2021-154256,2021-06-23,2021-06-27,Second Class,Consumer,SM-20005,1020,0
2021-154361,2021-03-14,2021-03-19,Standard Class,Consumer,HZ-14950,1038,0
2021-155103,2021-12-02,2021-12-07,Standard Class,Consumer,JF-15190,1020,0
2021-155173,2021-03-06,2021-03-10,Standard Class,Home Office,JB-16045,1010,0
2021-155180,2021-01-22,2021-01-29,Standard Class,Consumer,TB-21280,1020,0
2021-155404,2021-09-22,2021-09-28,Standard Class,Home Office,AS-10630,1152,0
2021-155768,2021-12-01,2021-12-01,Same Day,Home Office,LB-16795,1541,0
2021-155971,2021-06-06,2021-06-12,Standard Class,Home Office,RB-19795,1001,0
2021-156097,2021-09-19,2021-09-19,Same Day,Home Office,EH-14125,1150,0
2021-156692,2021-08-13,2021-08-13,Same Day,Consumer,HG-15025,1527,0
2021-156986,2021-03-20,2021-03-24,Standard Class,Consumer,ZC-21910,1139,0
2021-157308,2021-08-17,2021-08-21,Standard Class,Consumer,NM-18520,1004,0
2021-157490,2021-10-06,2021-10-07,First Class,Home Office,LB-16795,1233,0
2021-157728,2021-09-22,2021-09-28,Standard Class,Consumer,RC-19960,1409,0
2021-157840,2021-12-20,2021-12-23,Second Class,Consumer,MC-17575,1009,0
2021-157945,2021-09-26,2021-10-01,Standard Class,Consumer,NF-18385,1053,0
2021-158288,2021-11-26,2021-11-28,Second Class,Consumer,EH-13945,1010,0
2021-158309,2021-11-26,2021-11-29,First Class,Home Office,PA-19060,1106,0
2021-158680,2021-07-01,2021-07-02,First Class,Home Office,NZ-18565,1004,0
2021-158708,2021-06-26,2021-06-29,Second Class,Home Office,AB-10255,1275,0
2021-159093,2021-05-09,2021-05-14,Standard Class,Corporate,RS-19420,1001,0
2021-159415,2021-04-17,2021-04-22,Standard Class,Corporate,CS-12175,1069,0
2021-159856,2021-10-18,2021-10-22,Standard Class,Consumer,EP-13915,1259,0
2021-160206,2021-04-01,2021-04-07,Standard Class,Corporate,MY-18295,1175,0
2021-160528,2021-08-23,2021-08-30,Standard Class,Home Office,MH-18115,1397,0
2021-161396,2021-04-19,2021-04-25,Standard Class,Home Office,GM-14455,1038,0
2021-161683,2021-12-03,2021-12-08,Standard Class,Consumer,CJ-12010,1010,0
2021-161844,2021-12-09,2021-12-14,Second Class,Corporate,DK-12835,1063,0
2021-162026,2021-10-08,2021-10-08,Same Day,Consumer,JE-15745,1001,0
2021-162103,2021-11-13,2021-11-17,Standard Class,Home Office,LB-16795,1390,0
2021-162677,2021-03-26,2021-03-27,First Class,Consumer,DB-13210,1196,0
2021-162852,2021-12-27,2021-12-31,Standard Class,Corporate,BG-11695,1369,0
2021-162859,2021-02-15,2021-02-22,Standard Class,Consumer,PG-18820,1020,0
2021-163258,2021-12-29,2022-01-02,Standard Class,Consumer,PF-19225,1001,0
2021-163461,2021-06-18,2021-06-21,First Class,Consumer,BT-11440,1500,0
2021-163538,2021-08-26,2021-08-30,Standard Class,Home Office,SS-20515,1047,0
2021-163881,2021-11-24,2021-11-30,Standard Class,Corporate,SP-20860,1001,0
2021-164189,2021-03-24,2021-03-28,Standard Class,Corporate,DR-12880,1399,0
2021-164196,2021-11-11,2021-11-17,Standard Class,Corporate,AS-10285,1392,0
2021-164588,2021-04-16,2021-04-23,Standard Class,Consumer,AP-10915,1095,0
2021-164630,2021-01-04,2021-01-09,Standard Class,Corporate,EB-13975,1035,0
2021-164945,2021-11-22,2021-11-27,Standard Class,Home Office,CA-12055,1020,0
2021-165078,2021-11-05,2021-11-10,Standard Class,Home Office,MA-17995,1424,0
2021-165505,2021-01-23,2021-01-27,Standard Class,Corporate,CB-12535,1342,0
2021-165953,2021-12-31,2022-01-06,Standard Class,Consumer,EP-13915,1116,0
2021-166660,2021-01-30,2021-02-01,Second Class,Consumer,TB-21250,1004,0
2021-167339,2021-01-21,2021-01-23,Second Class,Consumer,TD-20995,1073,0
2021-167472,2021-06-06,2021-06-07,First Class,Consumer,CK-12595,1338,0
2021-168095,2021-07-15,2021-07-20,Standard Class,Corporate,MC-17425,1032,0
2021-168410,2021-02-21,2021-02-26,Standard Class,Corporate,BV-11245,1162,0
2021-168620,2021-12-24,2021-12-28,Second Class,Home Office,RB-19795,1035,0
2021-169040,2021-12-06,2021-12-12,Standard Class,Consumer,GT-14710,1004,0
2021-169369,2021-12-12,2021-12-18,Standard Class,Consumer,EC-14050,1095,0
2022-100048,2022-05-19,2022-05-24,Standard Class,Corporate,RS-19765,1160,0
2022-100209,2022-07-09,2022-07-15,Standard Class,Consumer,TD-20995,1032,0
2022-100398,2022-08-19,2022-08-23,Standard Class,Consumer,DO-13435,1335,0
2022-100482,2022-04-11,2022-04-15,Standard Class,Consumer,JL-15130,1375,0
2022-100930,2022-04-07,2022-04-12,Standard Class,Home Office,CS-12400,1070,0
2022-101518,2022-11-03,2022-11-08,Standard Class,Consumer,PB-19105,1010,0
2022-101539,2022-03-16,2022-03-18,Second Class,Home Office,VM-21685,1004,0
2022-101721,2022-07-23,2022-07-27,Standard Class,Corporate,MY-17380,1022,0
2022-101784,2022-07-06,2022-07-11,Standard Class,Consumer,PO-18850,1001,0
2022-101840,2022-02-06,2022-02-12,Standard Class,Corporate,SP-20545,1020,0
2022-102183,2022-08-21,2022-08-28,Standard Class,Consumer,PK-19075,1020,0
2022-102288,2022-06-19,2022-06-23,Standard Class,Consumer,ZC-21910,1012,0
2022-102638,2022-12-29,2022-12-31,First Class,Consumer,MC-17845,1020,0
2022-102890,2022-06-30,2022-06-30,Same Day,Consumer,SG-20470,1020,0
2022-102904,2022-11-13,2022-11-20,Standard Class,Consumer,CB-12025,1027,0
2022-103226,2022-09-22,2022-09-28,Standard Class,Corporate,DW-13195,1355,0
2022-103247,2022-10-05,2022-10-08,Second Class,Home Office,PO-19195,1020,0
2022-103814,2022-12-09,2022-12-16,Standard Class,Consumer,LH-16900,1121,0
2022-103828,2022-08-13,2022-08-13,Same Day,Consumer,JK-15370,1008,0
2022-104094,2022-09-07,2022-09-11,Standard Class,Consumer,AG-10675,1175,0
2022-104437,2022-01-27,2022-01-31,Standard Class,Consumer,TG-21310,1020,0
2022-104451,2022-05-08,2022-05-12,Second Class,Consumer,MM-18055,1008,0
2022-104661,2022-01-15,2022-01-18,First Class,Consumer,TB-21250,1093,0
2022-104955,2022-03-19,2022-03-24,Standard Class,Home Office,CG-12040,1020,0
2022-105046,2022-07-17,2022-07-23,Standard Class,Home Office,BE-11335,1470,0
2022-105389,2022-10-23,2022-10-28,Second Class,Consumer,DM-13015,1052,0
2022-105697,2022-08-25,2022-08-27,First Class,Consumer,JE-15715,1153,0
2022-105935,2022-01-26,2022-01-31,Standard Class,Consumer,BD-11500,1095,0
2022-105998,2022-11-03,2022-11-05,First Class,Home Office,CR-12580,1073,0
2022-106131,2022-01-14,2022-01-16,First Class,Corporate,TP-21565,1034,0
2022-106145,2022-09-26,2022-09-26,Same Day,Corporate,RA-19885,1008,0
2022-106551,2022-07-22,2022-07-27,Standard Class,Consumer,EB-13930,1022,0
2022-106579,2022-06-08,2022-06-13,Standard Class,Consumer,BW-11200,1274,0
2022-106663,2022-06-09,2022-06-13,Standard Class,Home Office,MO-17800,1022,0
2022-106705,2022-12-26,2023-01-01,Standard Class,Consumer,PO-18850,1197,0
2022-106796,2022-05-12,2022-05-19,Standard Class,Home Office,JP-16135,1136,0
2022-107272,2022-11-05,2022-11-12,Standard Class,Consumer,TS-21610,1042,0
2022-107384,2022-12-04,2022-12-08,Standard Class,Consumer,TP-21130,1030,0
2022-107636,2022-04-30,2022-05-02,First Class,Consumer,NM-18520,1096,0
2022-107888,2022-11-16,2022-11-19,First Class,Consumer,CC-12220,1004,0
2022-107979,2022-06-08,2022-06-13,Standard Class,Consumer,FO-14305,1249,0
2022-108014,2022-11-19,2022-11-25,Standard Class,Consumer,JH-15430,1153,0
2022-108063,2022-12-02,2022-12-05,First Class,Consumer,AS-10090,1299,0
2022-108245,2022-09-22,2022-09-27,Standard Class,Corporate,SH-19975,1407,0
2022-108315,2022-04-30,2022-05-04,Standard Class,Home Office,MH-18115,1578,0
2022-108343,2022-07-20,2022-07-25,Standard Class,Corporate,AR-10825,1020,0
2022-108700,2022-05-19,2022-05-23,Standard Class,Corporate,PJ-18835,1202,0
2022-109253,2022-08-21,2022-08-22,First Class,Consumer,PR-18880,1205,0
2022-109316,2022-06-08,2022-06-10,First Class,Home Office,MG-17680,1001,0
2022-109484,2022-11-06,2022-11-12,Standard Class,Home Office,RB-19705,1032,0
2022-109582,2022-09-12,2022-09-17,Second Class,Consumer,JM-15865,1001,0
2022-109610,2022-11-25,2022-11-30,Second Class,Corporate,BS-11590,1152,0
2022-110149,2022-12-10,2022-12-13,First Class,Consumer,WB-21850,1010,0
2022-110576,2022-11-28,2022-12-02,Standard Class,Home Office,RB-19795,1010,0
2022-110604,2022-05-15,2022-05-20,Standard Class,Consumer,JF-15295,1004,0
2022-110646,2022-10-26,2022-10-31,Standard Class,Consumer,JF-15190,1010,0
2022-110989,2022-11-03,2022-11-05,Second Class,Consumer,EJ-14155,1004,0
2022-110996,2022-11-20,2022-11-25,Standard Class,Consumer,KA-16525,1320,0
2022-111024,2022-07-03,2022-07-06,Second Class,Home Office,SZ-20035,1375,0
2022-111241,2022-08-20,2022-08-22,Second Class,Consumer,GM-14500,1226,0
2022-111423,2022-08-17,2022-08-19,First Class,Corporate,EH-13765,1263,0
2022-111745,2022-11-05,2022-11-06,First Class,Corporate,RA-19885,1188,0
2022-111920,2022-10-22,2022-10-26,Standard Class,Home Office,PS-18970,1285,0
2022-112347,2022-12-02,2022-12-06,Standard Class,Corporate,BS-11380,1061,0
2022-112613,2022-05-28,2022-06-01,Standard Class,Consumer,JH-15910,1012,0
2022-112928,2022-06-01,2022-06-05,Second Class,Corporate,BB-10990,1187,0
2022-113201,2022-06-30,2022-07-05,Standard Class,Consumer,TT-21220,1001,0
2022-113852,2022-07-29,2022-08-02,Standard Class,Consumer,GW-14605,1004,0
2022-113992,2022-12-14,2022-12-19,Standard Class,Consumer,LC-16885,1275,0
2022-114034,2022-01-03,2022-01-08,Standard Class,Consumer,DL-13315,1321,0
2022-114356,2022-08-20,2022-08-26,Standard Class,Home Office,TT-21460,1035,0
2022-114657,2022-11-16,2022-11-21,Standard Class,Home Office,MH-18115,1204,0
2022-115252,2022-10-20,2022-10-25,Standard Class,Corporate,MY-18295,1028,0
2022-115301,2022-07-29,2022-08-02,Standard Class,Consumer,VG-21790,1004,0
2022-115595,2022-10-09,2022-10-11,First Class,Consumer,XP-21865,1001,0
2022-115609,2022-11-02,2022-11-07,Standard Class,Consumer,CS-12505,1001,0
2022-116491,2022-11-11,2022-11-13,First Class,Consumer,PG-18820,1062,0
2022-116505,2022-11-17,2022-11-21,Second Class,Consumer,TB-21625,1591,0
2022-116652,2022-09-15,2022-09-19,Standard Class,Consumer,RD-19480,1008,0
2022-116659,2022-11-12,2022-11-12,Same Day,Corporate,NG-18355,1046,0
2022-116701,2022-12-17,2022-12-21,Second Class,Consumer,LC-17140,1062,0
2022-116897,2022-05-27,2022-05-29,First Class,Consumer,JG-15160,1515,0
2022-117247,2022-10-09,2022-10-14,Standard Class,Corporate,CK-12760,1150,0
2022-117331,2022-10-21,2022-10-28,Standard Class,Consumer,ND-18370,1249,0
2022-117450,2022-09-04,2022-09-08,Standard Class,Consumer,DO-13645,1224,0
